sample_id,ratio_tag,thickness_um,wavelength_nm,MR,MT,MR_corrected_percent,MT_corrected_percent,MR_raw_percent,MT_raw_percent,glass_R_percent,glass_T_percent,valid_iad_input,correction_method,source_R_file,source_T_file,glass_R_file,glass_T_file
X-X-30,X-X,30,627.5,0.715,0.132,71.5,13.2,71.8,13.4,0.3,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,628.0,0.715,0.132,71.5,13.2,71.8,13.4,0.3,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,628.5,0.715,0.132,71.5,13.2,71.8,13.4,0.3,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,629.0,0.715,0.132,71.5,13.2,71.8,13.4,0.3,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,629.5,0.714,0.132,71.4,13.2,71.7,13.4,0.3,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,630.0,0.714,0.132,71.4,13.2,71.7,13.4,0.3,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,630.5,0.714,0.132,71.4,13.2,71.7,13.4,0.3,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,631.0,0.714,0.132,71.4,13.2,71.7,13.4,0.3,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,631.5,0.714,0.132,71.4,13.2,71.7,13.4,0.3,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,632.0,0.714,0.132,71.4,13.2,71.7,13.4,0.3,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,632.5,0.714,0.132,71.4,13.2,71.7,13.4,0.3,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,633.0,0.714,0.133,71.4,13.3,71.7,13.5,0.3,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,633.5,0.714,0.133,71.4,13.3,71.7,13.5,0.3,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,634.0,0.714,0.133,71.4,13.3,71.7,13.5,0.3,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,634.5,0.714,0.133,71.4,13.3,71.7,13.5,0.3,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,635.0,0.713,0.133,71.3,13.3,71.6,13.5,0.3,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,635.5,0.713,0.133,71.3,13.3,71.6,13.5,0.3,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,636.0,0.713,0.133,71.3,13.3,71.6,13.5,0.3,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,636.5,0.713,0.133,71.3,13.3,71.6,13.5,0.3,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,637.0,0.713,0.133,71.3,13.3,71.6,13.5,0.3,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,637.5,0.713,0.133,71.3,13.3,71.6,13.5,0.3,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,638.0,0.714,0.133,71.4,13.3,71.6,13.5,0.2,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,638.5,0.714,0.134,71.4,13.4,71.6,13.6,0.2,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,639.0,0.713,0.134,71.3,13.4,71.5,13.6,0.2,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,639.5,0.713,0.134,71.3,13.4,71.5,13.6,0.2,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,640.0,0.713,0.134,71.3,13.4,71.5,13.6,0.2,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,640.5,0.713,0.134,71.3,13.4,71.5,13.6,0.2,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,641.0,0.713,0.134,71.3,13.4,71.5,13.6,0.2,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,641.5,0.713,0.134,71.3,13.4,71.5,13.6,0.2,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,642.0,0.712,0.134,71.2,13.4,71.4,13.6,0.2,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,642.5,0.712,0.134,71.2,13.4,71.4,13.6,0.2,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,643.0,0.712,0.134,71.2,13.4,71.4,13.6,0.2,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,643.5,0.712,0.134,71.2,13.4,71.4,13.6,0.2,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,644.0,0.712,0.134,71.2,13.4,71.4,13.6,0.2,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,644.5,0.712,0.134,71.2,13.4,71.4,13.6,0.2,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,645.0,0.711,0.134,71.1,13.4,71.3,13.6,0.2,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,645.5,0.711,0.134,71.1,13.4,71.3,13.6,0.2,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,646.0,0.711,0.135,71.1,13.5,71.3,13.7,0.2,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,646.5,0.711,0.135,71.1,13.5,71.3,13.7,0.2,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,647.0,0.711,0.135,71.1,13.5,71.3,13.7,0.2,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,647.5,0.711,0.135,71.1,13.5,71.3,13.7,0.2,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,648.0,0.711,0.135,71.1,13.5,71.3,13.7,0.2,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,648.5,0.71,0.135,71,13.5,71.2,13.7,0.2,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,649.0,0.71,0.135,71,13.5,71.2,13.7,0.2,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,649.5,0.71,0.135,71,13.5,71.2,13.7,0.2,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-30,X-X,30,650.0,0.71,0.135,71,13.5,71.2,13.7,0.2,0.2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,350.0,0.432,-0.027,43.2,-2.7,46.5,0.5,3.3,3.2,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,350.5,0.435,-0.027,43.5,-2.7,46.8,0.5,3.3,3.2,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,351.0,0.438,-0.027,43.8,-2.7,47.1,0.5,3.3,3.2,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,351.5,0.443,-0.025,44.3,-2.5,47.6,0.6,3.3,3.1,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,352.0,0.447,-0.025,44.7,-2.5,48,0.6,3.3,3.1,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,352.5,0.451,-0.025,45.1,-2.5,48.4,0.6,3.3,3.1,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,353.0,0.456,-0.024,45.6,-2.4,48.8,0.7,3.2,3.1,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,353.5,0.46,-0.024,46,-2.4,49.2,0.7,3.2,3.1,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,354.0,0.464,-0.023,46.4,-2.3,49.6,0.8,3.2,3.1,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,354.5,0.467,-0.023,46.7,-2.3,49.9,0.8,3.2,3.1,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,355.0,0.47,-0.022,47,-2.2,50.2,0.9,3.2,3.1,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,355.5,0.473,-0.022,47.3,-2.2,50.5,0.9,3.2,3.1,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,356.0,0.477,-0.022,47.7,-2.2,50.8,0.9,3.1,3.1,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,356.5,0.48,-0.02,48,-2,51.1,1,3.1,3,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,357.0,0.483,-0.02,48.3,-2,51.4,1,3.1,3,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,357.5,0.486,-0.019,48.6,-1.9,51.7,1.1,3.1,3,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,358.0,0.488,-0.019,48.8,-1.9,51.9,1.1,3.1,3,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,358.5,0.491,-0.018,49.1,-1.8,52.2,1.2,3.1,3,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,359.0,0.493,-0.018,49.3,-1.8,52.4,1.2,3.1,3,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,359.5,0.496,-0.016,49.6,-1.6,52.7,1.3,3.1,2.9,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,360.0,0.5,-0.016,50,-1.6,53,1.3,3,2.9,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,360.5,0.504,-0.016,50.4,-1.6,53.4,1.3,3,2.9,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,361.0,0.507,-0.015,50.7,-1.5,53.7,1.4,3,2.9,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,361.5,0.51,-0.015,51,-1.5,54,1.4,3,2.9,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,362.0,0.513,-0.013,51.3,-1.3,54.3,1.5,3,2.8,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,362.5,0.517,-0.012,51.7,-1.2,54.6,1.6,2.9,2.8,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,363.0,0.518,-0.012,51.8,-1.2,54.7,1.6,2.9,2.8,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,363.5,0.521,-0.011,52.1,-1.1,55,1.7,2.9,2.8,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,364.0,0.524,-0.011,52.4,-1.1,55.3,1.7,2.9,2.8,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,364.5,0.527,-0.009,52.7,-0.9,55.5,1.8,2.8,2.7,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,365.0,0.53,-0.008,53,-0.8,55.8,1.9,2.8,2.7,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,365.5,0.533,-0.007,53.3,-0.7,56.1,2,2.8,2.7,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,366.0,0.536,-0.007,53.6,-0.7,56.4,2,2.8,2.7,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,366.5,0.54,-0.005,54,-0.5,56.7,2.1,2.7,2.6,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,367.0,0.543,-0.004,54.3,-0.4,57,2.2,2.7,2.6,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,367.5,0.546,-0.004,54.6,-0.4,57.3,2.2,2.7,2.6,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,368.0,0.551,-0.003,55.1,-0.3,57.7,2.3,2.6,2.6,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,368.5,0.554,-0.001,55.4,-0.1,58,2.4,2.6,2.5,0,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,369.0,0.558,0,55.8,0,58.4,2.5,2.6,2.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,369.5,0.562,0.001,56.2,0.1,58.7,2.6,2.5,2.5,1,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,370.0,0.564,0.003,56.4,0.3,58.9,2.7,2.5,2.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,370.5,0.568,0.004,56.8,0.4,59.2,2.8,2.4,2.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,371.0,0.57,0.005,57,0.5,59.4,2.9,2.4,2.4,1,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,371.5,0.576,0.01,57.6,1,59.6,3,2,2,1,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,372.0,0.581,0.015,58.1,1.5,59.8,3.1,1.7,1.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,372.5,0.587,0.02,58.7,2,60,3.3,1.3,1.3,1,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,373.0,0.593,0.025,59.3,2.5,60.2,3.4,0.9,0.9,1,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,373.5,0.598,0.029,59.8,2.9,60.4,3.5,0.6,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,374.0,0.602,0.03,60.2,3,60.8,3.6,0.6,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,374.5,0.605,0.031,60.5,3.1,61.1,3.7,0.6,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,375.0,0.609,0.032,60.9,3.2,61.5,3.8,0.6,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,375.5,0.612,0.034,61.2,3.4,61.8,4,0.6,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,376.0,0.616,0.035,61.6,3.5,62.2,4.1,0.6,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
X-X-70,X-X,70,376.5,0.619,0.036,61.9,3.6,62.5,4.2,0.6,0.6,1,sample_minus_glass_same_wavelength,inputs/511/X-X-70-R-D.txt,inputs/511/X-X-70-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
